workbook,business_unit,status,source_row_number,source_label,month_label,metric_name,value_raw,value_numeric,reason
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,30,ФОТ - Постоянные,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,30,ФОТ - Постоянные,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,30,ФОТ - Постоянные,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,30,ФОТ - Постоянные,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,30,ФОТ - Постоянные,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,30,ФОТ - Постоянные,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,31,Управленческий персонал ФОТ,янв 26,Cost article - Управленческий персонал ФОТ,249417,249417.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,32,Административный персонал ФОТ,янв 26,Cost article - Административный персонал ФОТ,56575,56575.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,33,Помещение и офис,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,33,Помещение и офис,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,33,Помещение и офис,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,33,Помещение и офис,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,33,Помещение и офис,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,33,Помещение и офис,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,33,Помещение и офис,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,33,Помещение и офис,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,34,Уборка,янв 26,Cost article - Уборка,18400,18400.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,35,Мебель и предметы интерьера,янв 26,Cost article - Мебель и предметы интерьера,-,0.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,36,Ремонт и обслуживание,янв 26,Cost article - Ремонт и обслуживание,7156,7156.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,37,Расходники (офисные),янв 26,Cost article - Расходники (офисные),53481,53481.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,38,Ежемесячные счета,янв 26,Cost article - Ежемесячные счета,16479,16479.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,39,Аренда и коммуналка,янв 26,Cost article - Аренда и коммуналка,180901,180901.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,40,Сервисы и их настройка,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,40,Сервисы и их настройка,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,40,Сервисы и их настройка,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,40,Сервисы и их настройка,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,40,Сервисы и их настройка,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,40,Сервисы и их настройка,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,40,Сервисы и их настройка,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,40,Сервисы и их настройка,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,41,КОМИССИИ БАНКОВ,янв 26,Cost article - КОМИССИИ БАНКОВ,-,0.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,42,Отсмотр видео,янв 26,Cost article - Отсмотр видео,6930,6930.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,43,Командировочные,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,43,Командировочные,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,43,Командировочные,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,43,Командировочные,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,43,Командировочные,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,43,Командировочные,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,43,Командировочные,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,43,Командировочные,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,44,Операционная прибыль,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,44,Операционная прибыль,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,44,Операционная прибыль,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,44,Операционная прибыль,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,44,Операционная прибыль,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,44,Операционная прибыль,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,44,Операционная прибыль,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,44,Операционная прибыль,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,45,Операционная рентабельность,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,45,Операционная рентабельность,сен 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,45,Операционная рентабельность,окт 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,45,Операционная рентабельность,ноя 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,45,Операционная рентабельность,дек 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,45,Операционная рентабельность,янв 26,,,,calculated_row
