status,business_unit,period_start,canonical_metric,show_name,partner_name,channel_name,value_numeric,reason,rollup_source_system
inserted,b2b,2025-03-01,Other expenses,,,,1328000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-04-01,Other expenses,,,,31000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-08-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-09-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-10-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-11-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-12-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-01-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-02-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-03-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-04-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-01-01,Other expenses,,,,24601,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-03-01,Other expenses,,,,7539,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-04-01,Other expenses,,,,32736,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-05-01,Other expenses,,,,23915,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-06-01,Other expenses,,,,2117,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-07-01,Other expenses,,,,9700,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-08-01,Other expenses,,,,41150,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-09-01,Other expenses,,,,79256,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-10-01,Other expenses,,,,1500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-11-01,Other expenses,,,,19832,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-12-01,Other expenses,,,,158628,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-01-01,Other expenses,,,,23181,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-02-01,Other expenses,,,,4800,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-03-01,Other expenses,,,,31523,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-04-01,Other expenses,,,,13955,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-05-01,Other expenses,,,,3070,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-06-01,Other expenses,,,,8000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-07-01,Other expenses,,,,60,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-08-01,Other expenses,,,,37283,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-09-01,Other expenses,,,,1323,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-10-01,Other expenses,,,,39711,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Other expenses,,,,21950,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Other expenses,,,,28996,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Other expenses,,,,24900,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-02-01,Other expenses,,,,39110,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-03-01,Other expenses,,,,52461,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-04-01,Other expenses,,,,26000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-05-01,Other expenses,,,,50990,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-06-01,Other expenses,,,,42000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-07-01,Other expenses,,,,47800,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-08-01,Other expenses,,,,88137,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-09-01,Other expenses,,,,14200,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-10-01,Other expenses,,,,28458,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-11-01,Other expenses,,,,49567,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-12-01,Other expenses,,,,114487,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-01-01,Other expenses,,,,6820,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-02-01,Other expenses,,,,40227,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-03-01,Other expenses,,,,188586,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-04-01,Other expenses,,,,67615,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-05-01,Other expenses,,,,107701,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-06-01,Other expenses,,,,256560,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-08-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-09-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-10-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-11-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-12-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-01-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-02-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-03-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-04-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-08-01,Other expenses,,,,74773,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-09-01,Other expenses,,,,109741,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-10-01,Other expenses,,,,20541,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-11-01,Other expenses,,,,46901,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-12-01,Other expenses,,,,76100,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-02-01,Other expenses,,,,40360,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-03-01,Other expenses,,,,67522,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-04-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-05-01,Other expenses,,,,31757,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-08-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-09-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-10-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-11-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-12-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-01-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-02-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-03-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-04-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2024-12-01,Other expenses,,,,170750,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-08-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-09-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-10-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-11-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-12-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-01-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-02-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-03-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-04-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-07-01,Other expenses,,,,810000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-08-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-09-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-10-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-11-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-12-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-01-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-02-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-03-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-04-01,Other expenses,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-08-01,Relocation costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-09-01,Relocation costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-10-01,Relocation costs,,,,1465932,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-11-01,Relocation costs,,,,2741566,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-12-01,Relocation costs,,,,2394147,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-01-01,Relocation costs,,,,1281093,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-02-01,Relocation costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-03-01,Relocation costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-01-01,Services and setup costs,,,,5000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-02-01,Services and setup costs,,,,5000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-03-01,Services and setup costs,,,,5000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-04-01,Services and setup costs,,,,25078,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-05-01,Services and setup costs,,,,20169,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-06-01,Services and setup costs,,,,9410,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-07-01,Services and setup costs,,,,8281,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-08-01,Services and setup costs,,,,8999,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-09-01,Services and setup costs,,,,4406,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-10-01,Services and setup costs,,,,9481,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-11-01,Services and setup costs,,,,10000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-12-01,Services and setup costs,,,,3332,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-01-01,Services and setup costs,,,,2376,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-02-01,Services and setup costs,,,,8130,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-03-01,Services and setup costs,,,,5919,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-04-01,Services and setup costs,,,,13023,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-05-01,Services and setup costs,,,,9715,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-06-01,Services and setup costs,,,,4629,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-07-01,Services and setup costs,,,,6629,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-08-01,Services and setup costs,,,,13859,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-09-01,Services and setup costs,,,,2459,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-10-01,Services and setup costs,,,,5259,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-11-01,Services and setup costs,,,,2600,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-12-01,Services and setup costs,,,,6350,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-01-01,Services and setup costs,,,,6630,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-02-01,Services and setup costs,,,,7500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-03-01,Services and setup costs,,,,7910,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-04-01,Services and setup costs,,,,8878,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-05-01,Services and setup costs,,,,11224,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-06-01,Services and setup costs,,,,8883,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-07-01,Services and setup costs,,,,7354,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-08-01,Services and setup costs,,,,9817,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-09-01,Services and setup costs,,,,10520,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-10-01,Services and setup costs,,,,9791,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-11-01,Services and setup costs,,,,8081,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-12-01,Services and setup costs,,,,6781,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-01-01,Services and setup costs,,,,22330,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-02-01,Services and setup costs,,,,12321,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-03-01,Services and setup costs,,,,8822,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-04-01,Services and setup costs,,,,20722,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-05-01,Services and setup costs,,,,11170,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-06-01,Services and setup costs,,,,37820,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-07-01,Services and setup costs,,,,4752,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-08-01,Services and setup costs,,,,7411,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-09-01,Services and setup costs,,,,10301,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-10-01,Services and setup costs,,,,16521,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Services and setup costs,,,,9711,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Services and setup costs,,,,35541,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Services and setup costs,,,,35862,direct_from_rollup_view,derived_leaf_only_rollup
